Date,Open,High,Low,Close,Adj Close,Volume,daily_return,log_return,SMA_short,SMA_long,EMA_short,EMA_long,volatility,ATR,RSI,MACD,bollinger_h,bollinger_l,momentum,ROC,Day_of_week,Month,Quarter,lagged_return,lagged_close,volume_change,volume_sma,price_to_sma,high_low_range
2023-05-04,162.710007,162.949997,159.649994,161.199997,161.199997,95108500,0.0036734698731493154,0.0036667391610375553,161.0500001,183.08820012,163.6923814837818,176.85893262143983,0.029652442153513738,6.0899994999999985,38.62987393112069,-7.314376431415667,195.30489964228667,148.01809695771334,-3.110001000000011,-1.8927643100573932,3,5,2,0.0018713929495526305,160.610001,-0.2056285914740078,126369765.0,1.000931368518515,3.300003000000004
2023-05-05,163.970001,170.789993,163.509995,170.059998,170.059998,107440900,0.05496278638268226,0.0535054927349855,161.54799970000002,182.44799994000002,164.85012994127598,176.59230773432455,0.03269524447851601,6.109999357142856,47.81356092280909,-6.367512714403972,193.74501377249004,148.07798282750997,8.229996,5.085581102569603,4,5,2,0.0036734698731493154,161.199997,0.1296666438856675,125548915.0,1.0526902116758303,7.279998000000006
2023-05-08,173.720001,173.800003,169.190002,171.789993,171.789993,112249400,0.010172850878194195,0.010121455693837895,162.47199870000003,181.9461997,166.11192322468034,176.40398166631184,0.03284238359030454,6.145713714285715,49.40561615185371,-5.41509837527056,192.25098391502445,148.30001248497558,11.479995000000002,7.1611222900770155,0,5,2,0.05496278638268226,170.059998,0.044754837310558626,124053655.0,1.0573513859283863,4.610001000000011
2023-05-09,168.949997,169.820007,166.559998,169.149994,169.149994,88965000,-0.015367594781845129,-0.015486900135687392,163.3199983,181.17659948,166.6642997292839,176.11951156175058,0.03274324120745264,5.960713928571429,47.04690313056897,-4.81779249275553,190.02158398292826,148.76541251707172,8.539992999999981,5.317223676500671,1,5,2,0.010172850878194195,171.789993,-0.2074345163537622,122713360.0,1.0356967656177105,3.2600089999999966
2023-05-10,172.550003,174.429993,166.679993,168.539993,168.539993,119840700,-0.00360627266708613,-0.0036127909442024916,164.7989976,180.43319920000002,167.0053348694141,175.82227553972115,0.03202255617771206,5.861428285714287,46.49455567918525,-4.343575228759391,188.77786079187354,148.80913570812646,7.3399960000000135,4.553347479280667,2,5,2,-0.015367594781845129,169.149994,0.3470544596189513,121192580.0,1.0227003528812726,7.75
2023-05-11,168.699997,173.570007,166.789993,172.080002,172.080002,103889900,0.021003970256483928,0.020786427770936523,165.9879976,179.81939916,167.9280016204297,175.67551971463405,0.031613168155331973,6.011429785714286,50.15207713150907,-3.640144173163975,186.57135368833508,149.63364361166492,2.020004,1.1878184309986883,3,5,2,-0.00360627266708613,168.539993,-0.13310002361468187,120740425.0,1.0367014753360697,6.780013999999994
2023-05-12,176.070007,177.380005,167.229996,167.979996,167.979996,157577100,-0.023826161973196647,-0.02411459569685356,166.3549974,179.3609992,167.93745514398793,175.37373447092293,0.03194304170602126,6.233573785714289,46.211968587770706,-3.3746058569776665,184.01752636571797,150.48547053428206,-3.80999700000001,-2.217822431601124,4,5,2,0.021003970256483928,172.080002,0.5167701576380379,123797345.0,1.0097682583955845,10.150009000000011
2023-05-15,167.660004,169.759995,164.550003,166.350006,166.350006,105592500,-0.009703476835420277,-0.009750862352106818,166.8069978,178.73219946,167.6488280268992,175.01986276618086,0.031754716980983456,6.268573142857146,44.70816459495483,-3.258133662165335,180.31184109508584,152.12215710491418,-2.799987999999985,-1.6553284654565181,0,5,2,-0.023826161973196647,167.979996,-0.32989945874114956,123243860.0,0.9972603559441318,5.209992
2023-05-16,165.649994,169.520004,164.350006,166.520004,166.520004,98288800,0.001021929629506646,0.0010214078148977621,167.4279984,178.18639958,167.4435872947357,174.68653497142867,0.03170747698004978,6.100001642857145,44.90951703609549,-3.1161896957207205,176.73130457880052,153.92369422119953,-2.0199890000000096,-1.1985220623570436,1,5,2,-0.009703476835420277,166.350006,-0.06916873831001258,123554950.0,0.9945768066949547,5.1699979999999925
2023-05-17,168.410004,174.5,167.190002,173.860001,173.860001,125473600,0.04407877025993834,0.04313493705475962,168.75299840000002,177.90939945999997,168.6102079684201,174.65412187450988,0.03326032163952454,6.042858571428574,52.88711814155576,-2.3839410759054545,174.86853985223829,155.1134594477617,1.7799990000000037,1.0344020102928564,2,5,2,0.001021929629506646,166.520004,0.27658085153140544,123541995.0,1.0302631813859373,7.309998000000007
2023-05-18,174.220001,177.059998,172.449997,176.889999,176.889999,109520300,0.017427803879973336,0.0172776813995126,170.3219986,177.80719944,170.1156245196164,174.74180333041147,0.024577309343998495,5.823573428571431,55.73663546997522,-1.5413653529629698,176.7833027748519,154.5886959251481,8.910002999999989,5.304204793527911,3,5,2,0.04407877025993834,173.860001,-0.12714467425817066,118469470.0,1.0385622553398102,4.610001000000011
2023-05-19,177.169998,181.949997,176.309998,180.139999,180.139999,136024200,0.01837300027346367,0.018206256002173436,171.3299987,177.95159946,171.9382380615043,174.95349727823847,0.024708586060549664,5.908573571428574,58.627135170024914,-0.6044030019058937,179.19016710045642,153.6878312995436,13.789992999999981,8.28974601900525,4,5,2,0.017427803879973336,176.889999,0.2419998849528353,119093730.0,1.051421236017321,5.639998999999989
2023-05-22,180.699997,189.320007,180.110001,188.869995,188.869995,132001400,0.048462285158556107,0.047324600430160034,173.0379989,178.26019932,175.01673932304897,175.499242286935,0.026072032936413914,6.097858857142859,65.2008709970712,0.8329820309953107,183.66945509809682,151.8405425019032,22.34999099999999,13.421805466687342,0,5,2,0.01837300027346367,180.139999,-0.02957414930578528,118693470.0,1.091494331884579,9.210005999999993
2023-05-23,186.199997,192.960007,185.259995,185.770004,185.770004,156952100,-0.016413358829177604,-0.01654955029920421,174.69999990000002,178.48599948,176.97187835522186,175.9020172560748,0.026283722491736168,6.284288571428571,61.46610482020613,1.7023529937413286,186.38349763817712,151.6365005618229,11.910002999999989,6.850341039627628,1,5,2,0.048462285158556107,188.869995,0.18901844980432037,120441110.0,1.0633657933963168,7.700011999999987
2023-05-24,182.229996,184.220001,178.220001,182.899994,182.899994,137605100,-0.015449264887780312,-0.015569848343306422,176.136,178.47879946,178.04971756336334,176.17644771662088,0.024117103399283264,6.4771455,58.14537996440702,2.1351373891264984,187.35992630797085,153.57507129202912,6.0099950000000035,3.3975889162620287,2,5,2,-0.016413358829177604,185.770004,-0.12326690754695224,119653160.0,1.0384021097333878,6.0
2023-05-25,186.539993,186.779999,180.580002,184.470001,184.470001,96870700,0.008583964196302807,0.008547331462415554,177.3749999,178.55919953999998,179.21704182457,176.50168510028283,0.022842271779351962,6.400002571428571,59.436410291132376,2.575124156005188,188.93106538441296,154.43193211558705,4.3300020000000075,2.4036871455739295,3,5,2,-0.015449264887780312,182.899994,-0.296023911904428,118145935.0,1.0400000062241015,6.199996999999996
2023-05-26,184.619995,198.600006,184.529999,193.169998,193.169998,162061500,0.04716212366692618,0.046083765810203514,179.8940001,178.73999940000002,181.75394294737546,177.1553444296835,0.024213166313243335,7.075717285714284,65.7423866873817,3.5845138433772945,192.37811836858228,153.8708791314177,4.300003000000004,2.2766999067268534,4,5,2,0.008583964196302807,184.470001,0.6729671613810988,120123220.0,1.0737990032609208,14.070007000000004
2023-05-30,200.100006,204.479996,197.529999,201.160004,201.160004,128818700,0.04136256190259946,0.040530011323805605,183.37499989999998,179.16059937999998,185.28231768421625,178.09670362851946,0.024617948359772747,7.339287857142856,70.3077172864158,4.971876454926644,197.15722094172347,153.0247767582765,15.389999999999986,8.28443756721886,1,5,2,0.04716212366692618,193.169998,-0.20512459776072667,121113405.0,1.0969870708095364,6.949996999999996
2023-05-31,199.779999,203.949997,195.119995,203.929993,203.929993,150711700,0.013770078270628927,0.013676132190318721,187.1159988,179.57419923999998,188.67280410526786,179.1097737999501,0.024137355547004406,7.416430857142856,71.71501723068856,6.223149686711167,201.5728841240808,152.97111307591925,21.029999000000004,11.498086216448966,2,5,2,0.04136256190259946,201.160004,0.16995203336161602,122236005.0,1.0898586668581542,8.830002000000007
2023-06-01,202.589996,209.800003,199.369995,207.520004,207.520004,148029900,0.017604134375662994,0.017450976464632895,190.4819991,179.77299928,192.09956772249188,180.22390047446186,0.02403306177261822,7.677144714285715,73.4700375043673,7.418955521451608,205.99914931949792,153.2358481805021,23.050003000000004,12.495258239847896,3,6,2,0.013770078270628927,203.929993,-0.017794238934336182,123651100.0,1.0894467980202964,10.430008000000015
2023-06-02,210.149994,217.25,209.75,213.970001,213.970001,164129000,0.031081326501901874,0.03060808310902764,194.18999929999998,180.22939941999996,196.07601013658427,181.54727696565945,0.024243867080992614,7.487858357142857,76.31366382126734,8.785823608254503,211.17524447222095,153.33675342777903,20.800003000000004,10.767719219006256,4,6,2,0.017604134375662994,207.520004,0.10875573110567527,127102125.0,1.1018590131896664,7.5
2023-06-05,217.800003,221.289993,214.520004,217.610001,217.610001,151143100,0.017011730536936387,0.016868651451166512,197.93699949999998,180.73719942,199.99128120265985,182.96150143759436,0.022322111299539284,7.599286714285715,77.76227802569771,10.046978677877803,216.78851951792706,152.478478682073,16.449997000000025,8.177568439499549,0,6,2,0.031081326501901874,213.970001,-0.07912008237423007,129287235.0,1.0993902178455526,6.76998900000001
2023-06-06,216.139999,221.910004,212.529999,221.309998,221.309998,146911600,0.01700288122327609,0.01685995012364488,201.18099980000002,181.3551993,203.86741152944893,184.46536404788478,0.022334662373755504,7.9000015,79.1576385891349,11.215724106467263,222.400645741829,151.81835295817098,17.38000500000001,8.522534985817408,1,6,2,0.017011730536936387,217.610001,-0.027996646886295218,131020345.0,1.100054171219006,9.380004999999983
2023-06-07,228.0,230.830002,223.199997,224.570007,224.570007,185710800,0.014730509373553025,0.014623069233908043,205.0610001,182.01039948,207.63151979682186,186.03809514404617,0.021314867537426133,7.922859142857143,80.32883145499947,12.26365102508899,227.70774408989,152.05325591011,17.050003000000004,8.216076846259114,2,6,2,0.01700288122327609,221.309998,0.264098954745575,135857635.0,1.0951375780401258,7.630005000000011
2023-06-08,224.220001,235.229996,223.009995,234.860001,234.860001,164489700,0.04582087402259383,0.04480210243365959,210.25700080000001,182.92379946,212.58215274285425,187.95267968741692,0.021962581570934465,8.466430571428571,83.48366338277043,13.7657739040651,234.43319055650164,151.9598102434984,20.890000000000015,9.763050849357157,3,6,2,0.014730509373553025,224.570007,-0.11426960629107197,138090085.0,1.1170139405888453,12.220000999999996
2023-06-09,249.070007,252.419998,242.020004,244.399994,244.399994,199882300,0.040619913818360054,0.03981660655273079,216.2500001,183.93419923999997,218.367214789608,190.16629985653782,0.02258216386992823,8.806430214285713,85.76333345926665,15.546800969883265,242.4561310241433,151.1688689758567,26.78999299999998,12.311011845452802,4,6,2,0.04582087402259383,234.860001,0.21516605599013183,142889705.0,1.130173382136336,10.399993999999992
2023-06-12,247.940002,250.970001,244.589996,249.830002,249.830002,150337900,0.022217709219747528,0.021974491815304326,221.91600050000002,185.02519930000003,224.0877215551338,192.50605288177164,0.02033583025784078,8.604287285714284,86.87386815618432,17.198184055981443,250.01971565627736,151.79028494372267,28.520004,12.886902651365983,0,6,2,0.040619913818360054,244.399994,-0.24786787024163726,142527745.0,1.1257863400435606,6.380004999999983
2023-06-13,253.509995,259.679993,251.339996,258.709991,258.709991,162384300,0.0355441257211373,0.03492701390661642,227.6709992,186.05019897999998,230.38267963601857,195.10228574915314,0.019321064532760265,8.6500005,88.45931616282728,19.004387202571422,258.0246705709015,153.0213285290985,34.139984,15.202379185035152,1,6,2,0.022217709219747528,249.830002,0.08012882978942759,145367335.0,1.1363326550551722,8.339997000000011
2023-06-14,260.170013,261.570007,250.5,256.790009,256.790009,170575500,-0.007421367812578961,-0.007449043173725014,232.9570008,187.29059908,235.18401224765154,197.52141215114713,0.01989868350518359,9.012143857142856,86.03949913515586,20.04976845756272,263.85427791443533,156.21872168556467,21.930007999999987,9.337481012784288,2,6,2,0.0355441257211373,258.709991,0.050443300245159195,148981670.0,1.1023064690829416,11.070006999999976
2023-06-15,248.399994,258.950012,247.289993,255.899994,255.899994,160171200,-0.003465925342913234,-0.0034719455766334655,237.79499979999997,188.55699892,238.95055438444217,199.81076830208252,0.019971920319068075,9.402145428571428,84.88037198806603,20.569313617939798,268.801026318245,159.47597258175495,11.5,4.705401097513939,3,6,2,-0.007421367812578961,256.790009,-0.06099527775090796,150716550.0,1.0761369844413358,11.660019000000005
2023-06-16,258.920013,263.600006,257.209991,260.540009,260.540009,167563700,0.01813214188664647,0.01796971509397346,242.45200060000002,190.05739902000002,242.87590976908905,202.19230715298127,0.019968321167061903,8.85357457142857,85.94357187487716,21.112100183842784,273.73894345605805,162.90305644394192,10.71000699999999,4.286917869856155,4,6,2,-0.003465925342913234,255.899994,0.04615374049766752,153618720.0,1.074604492250991,6.390015000000005
2023-06-20,261.5,274.75,261.119995,274.450012,274.450012,165611200,0.053389124585468295,0.052012703906651095,248.1360017,191.8451993,248.61665562925467,205.0259426371781,0.02133107279572573,9.330718,88.54426591254759,22.40639644848079,280.66236379486315,165.41063740513687,15.740021000000013,6.08404064302257,1,6,2,0.01813214188664647,260.540009,-0.011652285071289348,155098070.0,1.1060467248594343,13.630004999999983
2023-06-21,275.130005,276.98999,257.779999,259.459991,259.459991,211797100,-0.05461840169276444,-0.056166625264270575,251.951001,193.34419922,250.58817115120837,207.16061120042602,0.026336307552139792,10.072145785714284,72.89269319485447,21.969317528200264,284.03577283039255,169.09622796960744,2.6699820000000045,1.0397530692091594,2,6,2,0.053389124585468295,274.450012,0.27888150076806406,159087855.0,1.0298033743473796,19.209991000000002
2023-06-22,250.770004,265.0,248.25,264.609985,264.609985,166875900,0.01984889454497818,0.019654473719017893,255.95499880000003,194.90059906,253.13759185098866,209.41352782001718,0.025186350796434553,10.523573785714282,74.55671815213165,21.787339917972474,287.0519965279884,173.9640023720116,8.709991000000002,3.4036698726925385,3,6,2,-0.05461840169276444,259.459991,-0.21209544417746984,159584045.0,1.033814483954513,16.75
2023-06-23,259.290009,262.450012,252.800003,256.600006,256.600006,176584100,-0.03027088717003623,-0.0307385116102233,258.12899930000003,196.42179932000002,253.76712169626342,211.2639779447224,0.026414980550608536,10.677145857142856,67.60544320884512,20.757503409469564,287.3508857532818,181.03511434671816,-3.94000299999999,-1.5122449005519067,4,6,2,0.01984889454497818,264.609985,0.05817616564165351,161532995.0,0.9940766310482496,9.650009000000011
2023-06-26,250.070007,258.369995,240.699997,241.050003,241.050003,179990600,-0.060600166158998436,-0.06251408226705064,257.79400019999997,197.5247995,251.45491829694276,212.43205735865484,0.031643560886179006,11.455717928571428,56.57727263863382,18.473642618939124,285.0706860546736,188.97331424532635,-33.40000900000001,-12.169796880897932,0,6,2,-0.03027088717003623,256.600006,0.019291091327022114,165688990.0,0.9350489259369507,17.66999800000002
2023-06-27,243.240005,250.389999,240.850006,250.210007,250.210007,164968200,0.038000430972821686,0.03729619993900732,257.83200070000004,198.82899964,251.22857078840772,213.91354557988407,0.031200618396849723,11.467145642857142,60.64941432479532,17.20447972471797,283.76392743203286,195.98407376796712,-9.249984000000012,-3.565090696391804,1,6,2,-0.060600166158998436,241.050003,-0.08346213635600974,165834325.0,0.9704381392561562,9.539992999999981
2023-06-28,249.699997,259.880005,248.889999,256.23999,256.23999,159770800,0.024099687587635144,0.02381387303879935,257.58500059999994,200.21299958,252.13973791778812,215.57340614537884,0.030622325027776585,11.707145714285712,63.10247412996927,16.49508316970463,283.24575518020754,202.01024461979247,-8.369995000000017,-3.163144051423461,2,6,2,0.038000430972821686,250.210007,-0.031505465901913166,167381930.0,0.9947783815172972,10.990005999999994
2023-06-29,258.029999,260.73999,253.610001,257.5,257.5,131283400,0.004917304281818025,0.00490525382880213,257.65599970000005,201.67679962000003,253.1143310236448,217.21758629654045,0.030668846683152395,11.343573428571423,63.6129165628141,15.85182361042402,282.26367434775034,208.34932615224977,0.8999939999999924,0.3507381055945835,3,6,2,0.024099687587635144,256.23999,-0.1783016671381754,166410515.0,0.9993945427229264,7.129988999999966
2023-06-30,260.600006,264.450012,259.890015,261.769989,261.769989,112267600,0.016582481553398143,0.016446493493240396,258.24299920000004,203.30039948,254.68808701934574,218.96473934373495,0.030660190116316984,10.926430785714283,65.36172878603767,15.507823663860307,281.2612548561045,214.77674414389557,20.719986000000006,8.595721112685496,4,6,2,0.004917304281818025,257.5,-0.14484542600206884,164622400.0,1.013657639552383,4.55999700000001
2023-07-03,276.48999,284.25,275.109985,279.820007,279.820007,119685900,0.06895373327153997,0.06668035072418997,260.170999,205.63699952,259.2575270158283,221.35122042829437,0.03297437684737593,11.123574357142855,71.5798345160536,16.50146817679348,283.43749027641763,219.18550932358238,29.609999999999985,11.83405905903674,0,7,3,0.016582481553398143,261.769989,0.06607694472848791,162400245.0,1.075523436799349,9.140015000000005
2023-07-05,278.820007,283.850006,277.600006,282.480011,282.480011,131530900,0.009506125128500909,0.009461226239718892,260.9739989,207.9849997,263.47979683113226,223.7484279016946,0.032981302597124035,10.974288857142854,72.36709379937676,17.304107721948583,285.4926003350465,223.6174002649535,26.240021000000013,10.240408220434304,2,7,3,0.06895373327153997,279.820007,0.09896738045166553,161419635.0,1.082406723239278,6.25
2023-07-06,278.089996,279.970001,272.880005,276.540009,276.540009,120332100,-0.021028043644475747,-0.02125228205544815,262.6820007,210.26479981999998,265.85438086183547,225.8186859839811,0.03386235786244005,10.690002357142859,67.84735736750848,17.261912246250148,285.640583195247,228.99241850475303,19.040008999999998,7.394178252427186,3,7,3,0.009506125128500909,282.480011,-0.08514197044192662,160090660.0,1.0527558350517772,7.089996000000042
2023-07-07,278.429993,280.779999,273.769989,274.429993,274.429993,113602000,-0.007630056886271275,-0.007659314691141599,263.6640015,212.53999972000003,267.41358306877447,227.72501174931517,0.03412680411190896,10.357858857142856,66.26416193608479,16.863815799520665,284.7394261322636,234.87957416773634,12.660004000000015,4.83630841272642,4,7,3,-0.021028043644475747,276.540009,-0.055929382101700176,156485220.0,1.0408322389053934,7.010009999999966
2023-07-10,276.470001,277.519989,265.100006,269.609985,269.609985,119425400,-0.017563707039849774,-0.01771977911187872,264.9649994,214.85719942,267.8129288744518,229.36755971993028,0.03362621868146621,10.788570857142856,62.66678692800591,15.97523457431069,284.00006138378484,239.0939373162151,-10.21002199999998,-3.648781982912319,0,7,3,-0.007630056886271275,274.429993,0.0512614214538476,154232005.0,1.0175305629442315,12.419983000000002
2023-07-11,268.649994,270.899994,266.369995,269.790009,269.790009,91972400,0.0006677200772071679,0.0006674972513411008,267.839,217.04919956,268.1723979881878,230.95275380934478,0.03272736483427894,10.138570428571427,62.74813034458789,15.111359636333503,284.08805268083927,241.54494751916081,-12.690001999999993,-4.492353974030394,1,7,3,-0.017563707039849774,269.609985,-0.22987572158016634,148836510.0,1.0072842603205656,4.529998999999975
2023-07-12,276.329987,276.519989,271.459991,271.98999,271.98999,95672100,0.008154419832500093,0.008121352194405603,270.01699829999995,219.2027994,268.8665056266991,232.56205718937048,0.03249871554007482,9.127856642857141,63.78654360419756,14.437822375680923,284.6770669393948,243.17193206060523,-4.55001900000002,-1.645338414666797,2,7,3,0.0006677200772071679,269.790009,0.040226198294270876,146103220.0,1.007306916647551,5.059998000000007
2023-07-13,274.589996,279.450012,270.600006,277.899994,277.899994,112681500,0.021728755532510746,0.021496051009739423,272.1829987,221.52419923999997,270.50895805820835,234.3400154956697,0.031952179317352974,8.563571357142857,66.48902516906821,14.217041964905462,286.3458533141135,243.42214598588643,3.470000999999968,1.2644394157018901,3,7,3,0.008154419832500093,271.98999,0.17778850887562836,143618080.0,1.0210042336490726,8.850006000000008
2023-07-14,277.01001,285.299988,276.309998,281.380005,281.380005,119771100,0.012522529957305295,0.012444771560673551,274.5709992,223.94559938000003,272.485512047625,236.18472096642776,0.03188584461421857,8.51642714285714,68.00320269994025,14.15965600244715,288.3819880659796,243.8450108340203,11.770019999999988,4.365572736484524,4,7,3,0.021728755532510746,277.899994,0.0629171603146923,141077860.0,1.0247987071461988,8.989989999999977
2023-07-17,286.630005,292.230011,283.570007,290.380005,290.380005,131569600,0.031985215154147095,0.031484340555726874,277.43200079999997,226.54099946,275.73905622078405,238.3100262226463,0.03236829510524239,7.872856142857139,71.57975170238595,14.671280607330857,291.9394997772098,243.7355002227902,20.589995999999985,7.631860081223385,0,7,3,0.012522529957305295,281.380005,0.09850873875250366,139647780.0,1.0466709109355203,8.660004000000015
2023-07-18,290.149994,295.26001,286.01001,293.339996,293.339996,112434700,0.010193508330575307,0.010141904908197137,278.7839997,229.18379944,278.9392270897324,240.46806425313076,0.032271046553650366,7.852142357142855,72.6620720631236,15.141056652669022,295.7372173084171,243.21778139158295,21.350006000000008,7.849555786961138,1,7,3,0.031985215154147095,290.380005,-0.14543557174301658,136891330.0,1.0522124523490004,9.25
2023-07-19,296.040009,299.290009,289.519989,291.26001,291.26001,142355400,-0.007090700308047926,-0.007115958794536465,279.6619996,231.60779968,281.17936943705377,242.4599052628119,0.030420899518623708,7.7650004999999975,70.62666460225313,15.170642344570183,298.1872906755208,242.44870782447924,13.36001600000003,4.807490567991901,2,7,3,0.010193508330575307,293.339996,0.2661162434728781,135728540.0,1.0414715278321283,9.770019999999988
2023-07-20,279.559998,280.929993,261.200012,262.899994,262.899994,175158300,-0.09737009897101911,-0.10244266447454954,278.2979981,233.4299997,277.8558466303167,243.26147737015262,0.03574899193991139,8.66499992857143,50.04316900914536,12.758599745979154,298.1306426649567,242.84935613504328,-18.48001099999999,-6.567634754288953,3,7,3,-0.007090700308047926,291.26001,0.2304296148934286,133896600.0,0.9446708053772379,19.72998100000001
2023-07-21,268.0,268.0,255.800003,260.019989,260.019989,161050100,-0.010954754909579756,-0.01101520008388568,276.8569977,235.2473996,274.61296342480455,243.91867390465643,0.035570006750362974,9.210714214285714,48.497414667273155,10.493681644564731,298.1675558609921,242.35344333900795,-30.360015999999973,-10.455270844147812,4,7,3,-0.09737009897101911,262.899994,-0.08054542662266073,133605310.0,0.9391851792084935,12.199996999999996
2023-07-24,255.850006,269.850006,254.119995,269.059998,269.059998,136508500,0.034766592502240234,0.03417588679452689,276.80199899999997,237.2577997,273.60333334756734,244.9046081829052,0.03565475876463699,9.681428214285715,53.36656701944467,9.320727364031313,298.0904413083474,243.6765570916525,-24.279997999999978,-8.277084042777439,0,7,3,-0.010954754909579756,260.019989,-0.15238487899107167,131601530.0,0.9720305451984833,15.730011000000019
2023-07-25,272.380005,272.899994,265.0,265.279999,265.279999,112757300,-0.014048907411350009,-0.01414852744678241,276.350998,239.12179963999998,272.0899998298278,245.70364311690895,0.03268030795138686,9.799284928571428,51.1873788627995,7.993988593083145,295.81459249610725,248.3754055038928,-25.980011000000047,-8.919868882789661,1,7,3,0.034766592502240234,269.059998,-0.17399063062007125,128239865.0,0.9599386321014841,7.899993999999992
2023-07-26,263.25,268.040009,261.75,264.350006,264.350006,95856200,-0.0035057034209351468,-0.0035118627986873816,275.5869996,241.04919984,270.6827282244045,246.43487303389293,0.03180182079475807,9.742142999999997,50.63949624958674,6.78923383415696,294.6383477347527,250.96565016524727,1.4500120000000152,0.5515450867602523,2,7,3,-0.014048907411350009,265.279999,-0.14988918677549035,124784265.0,0.9592252406089188,6.290008999999998
2023-07-27,268.309998,269.130005,255.300003,255.710007,255.710007,103697300,-0.03268393721920326,-0.03322998814137622,273.3680009,242.83639985999997,267.96041527451274,246.79860377766184,0.03237155421098455,10.229285285714283,45.74114061212991,5.07873677990824,294.6933128547134,250.85768674528657,-4.309982000000019,-1.6575579502851268,3,7,3,-0.0035057034209351468,264.350006,0.08180065556531546,121980590.0,0.9354057759435441,13.830001999999979
2023-07-28,259.859985,267.25,258.230011,266.440002,266.440002,111446000,0.04196157641965104,0.04110506781409455,271.8740006,244.83479982,267.6839764973286,247.5688546883418,0.03367679038031771,9.98642857142857,51.956497972379715,4.5366804350705365,294.22132892427106,252.22367087572894,-2.6199960000000146,-0.9737590200978197,4,7,3,-0.03268393721920326,255.710007,0.07472422136352641,120988720.0,0.9800128052406347,9.01998900000001
2023-07-31,267.480011,269.079987,263.779999,267.429993,267.429993,84582200,0.0037156245029603685,0.0037087386218649055,269.57899940000004,246.70619966,267.6377976796325,248.34772285742645,0.033511221248500214,10.041427785714289,52.49716684468627,4.139265994698292,294.0264428169454,252.9845573830546,2.1499940000000493,0.8104621562517567,0,7,3,0.04196157641965104,266.440002,-0.24104768228559126,119604450.0,0.9920282870520959,5.299988000000042
2023-08-01,266.26001,266.470001,260.25,261.070007,261.070007,83166000,-0.023781872514202385,-0.02406922626306752,266.3520005,248.38979982,266.44365391969933,248.8466359610568,0.029927413998966795,10.124285142857147,48.70506142618672,3.27338097167501,293.55721550320527,251.57878469679463,-3.279999000000032,-1.2407788634587913,1,8,3,0.0037156245029603685,267.429993,-0.016743475577603806,117778455.0,0.9801691239784776,6.220001000000025
2023-08-02,255.570007,259.519989,250.490005,254.110001,254.110001,101752900,-0.026659538872268684,-0.02702134933829662,262.63699959999997,249.86919986,264.20117157066306,249.0530424331722,0.03022170428924412,10.137140714285719,44.884079393840025,2.002463384159057,293.0809505941071,249.2180486058929,-1.6000059999999792,-0.6257111400415294,2,8,3,-0.023781872514202385,261.070007,0.22349157107471807,116289555.0,0.9675331403686963,9.029984000000013
2023-08-03,252.039993,260.48999,252.0,259.320007,259.320007,97569100,0.0205029553323246,0.02029559922861039,262.2790009,251.2782001,263.3136871032698,249.45566849461642,0.030475966713739738,10.101426428571433,48.16245435189199,1.3995231502458978,292.6536312620646,247.92336773793537,-7.119995000000017,-2.672269534061933,3,8,3,-0.026659538872268684,254.110001,-0.041117255626129556,115151405.0,0.9887181440761693,8.489989999999977
2023-08-04,260.970001,264.769989,253.110001,253.860001,253.860001,99242600,-0.021055089667647464,-0.021279909401260018,261.66300209999997,252.64000004000002,261.59483508449347,249.62838741639618,0.03073574538027737,10.315711000000004,45.13266708332835,0.4756290621344874,292.6376942246442,245.88230557535587,-13.569992000000013,-5.074222172230325,4,8,3,0.0205029553323246,259.320007,0.017151946671640994,114433435.0,0.9701791959987607,11.659987999999998
2023-08-07,251.449997,253.649994,242.759995,251.449997,251.449997,111097900,-0.009493437290264639,-0.009538787212037906,259.902002,254.01100010000002,259.750319069131,249.69982308634144,0.030593010646308677,10.432853785714288,43.82225592190123,-0.44589088794862164,292.9819311340974,243.7220698659025,-9.62000999999998,-3.684839216325597,0,8,3,-0.021055089667647464,253.860001,0.11945777317402007,114017060.0,0.9674800311849849,10.889998999999989
2023-08-08,247.449997,250.919998,245.009995,249.699997,249.699997,96642200,-0.006959634205125909,-0.00698396541586221,258.3440018,255.31560002000003,257.92298778383446,249.6998299064849,0.030592131674329597,10.157138285714288,42.84936107266394,-1.3023992147892045,293.2658962709647,241.42910352903533,-4.410004000000015,-1.7354704587168146,1,8,3,-0.009493437290264639,251.449997,-0.13011677088405815,114250550.0,0.9665407180357458,5.910002999999989
2023-08-09,250.869995,251.100006,241.899994,242.190002,242.190002,101596300,-0.03007607164688919,-0.030537634938297167,256.1280014,256.29600009999996,255.06244491404635,249.40532685132865,0.031023288691648113,9.404997642857145,38.86202465886983,-2.557698511148203,293.8780692816363,237.83693171836367,-17.130004999999983,-6.605739834026759,2,8,3,-0.006959634205125909,249.699997,0.051262285005929,114546760.0,0.9455818991917531,9.200012000000015
2023-08-10,245.399994,251.800003,243.0,245.339996,245.339996,109498600,0.013006292472800052,0.012922436967688078,255.0910003,257.17959994,253.29472692967425,249.2459021120609,0.03068253639523632,9.162140928571432,41.328193196877464,-3.2607659768295036,293.0347086081155,235.42429259188458,-8.520004999999998,-3.3561825283377367,3,8,3,-0.03007607164688919,242.190002,0.07778137589656309,114387615.0,0.9617744087853656,8.800003000000004
